Name,Photo,Overall,Potential,Value,Wage,Age,Height,InternationalReputation
A. Pavlović,https://cdn.sofifa.org/players/4/19/234636.png,65,70,NA,5,24,6'2,1
M. Sylla,https://cdn.sofifa.org/players/4/19/237708.png,65,84,1.1,8,18,5'11,1
K. Guédé,https://cdn.sofifa.org/players/4/19/177036.png,65,65,NA,2,33,6'0,1
A. Østbø,https://cdn.sofifa.org/players/4/19/186508.png,65,69,NA,2,27,6'0,1
J. Mills,https://cdn.sofifa.org/players/4/19/189836.png,65,65,NA,4,28,5'9,1
W. Marinus,https://cdn.sofifa.org/players/4/19/208781.png,65,70,NA,2,23,5'10,1
S. Al Jaman,https://cdn.sofifa.org/players/4/19/223629.png,65,68,NA,6,24,5'9,1
I. Koneh,https://cdn.sofifa.org/players/4/19/244365.png,65,70,NA,2,23,6'0,1
H. Piedra,https://cdn.sofifa.org/players/4/19/225678.png,65,71,0,0,25,6'0,1
A. Leautey,https://cdn.sofifa.org/players/4/19/237198.png,65,73,NA,2,22,5'8,1
T. Børven,https://cdn.sofifa.org/players/4/19/193422.png,65,66,NA,2,26,6'1,1
L. Nielsen,https://cdn.sofifa.org/players/4/19/215695.png,65,65,NA,1,31,6'2,1
Bruno Andrade,https://cdn.sofifa.org/players/4/19/205712.png,65,68,NA,5,24,5'9,1
V. Jacob,https://cdn.sofifa.org/players/4/19/225168.png,65,70,NA,2,24,5'7,1
R. Lacazette,https://cdn.sofifa.org/players/4/19/228240.png,65,71,NA,4,24,5'9,1
T. Nishino,https://cdn.sofifa.org/players/4/19/232592.png,65,71,NA,3,24,6'2,1
D. Sosa,https://cdn.sofifa.org/players/4/19/236432.png,65,72,NA,3,20,5'10,1
D. Kyereh,https://cdn.sofifa.org/players/4/19/244112.png,65,72,NA,2,22,5'10,1
I. Ouédraogo,https://cdn.sofifa.org/players/4/19/204689.png,65,65,NA,5,29,5'10,1
A. Smith-Brown,https://cdn.sofifa.org/players/4/19/221329.png,65,74,NA,3,22,5'10,1
D. Atanga,https://cdn.sofifa.org/players/4/19/226705.png,65,74,NA,6,21,5'11,1
R. Ogawa,https://cdn.sofifa.org/players/4/19/232849.png,65,72,NA,2,21,6'0,1
Olabe,https://cdn.sofifa.org/players/4/19/238225.png,65,75,NA,10,22,5'10,1
A. Skov Olsen,https://cdn.sofifa.org/players/4/19/240017.png,65,79,1.1,2,18,5'11,1
W. Golla,https://cdn.sofifa.org/players/4/19/205202.png,65,67,NA,2,26,6'1,1
A. Çeviker,https://cdn.sofifa.org/players/4/19/223378.png,65,66,NA,4,28,5'10,1
Chumi,https://cdn.sofifa.org/players/4/19/241810.png,65,82,1,11,19,6'1,1
M. Ahlschwede,https://cdn.sofifa.org/players/4/19/211859.png,65,65,NA,2,28,6'1,1
R. Dadashov,https://cdn.sofifa.org/players/4/19/216979.png,65,66,NA,2,26,6'3,1
D. Rodríguez,https://cdn.sofifa.org/players/4/19/222611.png,65,75,NA,4,22,5'7,1
A. Gerrard,https://cdn.sofifa.org/players/4/19/158867.png,65,65,NA,3,32,6'2,1
O. Franco,https://cdn.sofifa.org/players/4/19/234899.png,65,68,NA,2,25,6'1,1
G. Liddle,https://cdn.sofifa.org/players/4/19/169619.png,65,65,NA,3,32,6'1,1
C. Paredes,https://cdn.sofifa.org/players/4/19/237203.png,65,80,1.2,10,20,6'0,1
M. Ogasawara,https://cdn.sofifa.org/players/4/19/140180.png,65,65,NA,2,39,5'8,2
L. O'Nien,https://cdn.sofifa.org/players/4/19/215700.png,65,70,NA,3,23,5'9,1
Einar Galilea,https://cdn.sofifa.org/players/4/19/219796.png,65,73,NA,5,24,5'11,1
F. Tingager,https://cdn.sofifa.org/players/4/19/231828.png,65,69,NA,2,25,6'6,1
R. Reid,https://cdn.sofifa.org/players/4/19/179860.png,65,65,NA,5,29,6'0,1
V. Supriaga,https://cdn.sofifa.org/players/4/19/245396.png,65,84,1.1,1,18,6'0,1
C. Starfelt,https://cdn.sofifa.org/players/4/19/220821.png,65,70,NA,1,23,6'1,1
R. Boukari,https://cdn.sofifa.org/players/4/19/165269.png,65,65,NA,2,31,6'2,1
E. Vandenabeele,https://cdn.sofifa.org/players/4/19/244117.png,65,68,NA,2,26,6'0,1
D. Fox,https://cdn.sofifa.org/players/4/19/138390.png,65,65,NA,3,34,5'9,1
D. Boldor,https://cdn.sofifa.org/players/4/19/223638.png,65,69,NA,1,23,6'2,1
S. Narazaki,https://cdn.sofifa.org/players/4/19/140183.png,65,65,NA,1,42,6'2,2
N. Brock-Madsen,https://cdn.sofifa.org/players/4/19/211095.png,65,68,NA,8,25,6'3,1
K. Boto,https://cdn.sofifa.org/players/4/19/228759.png,65,76,NA,2,22,5'11,1
J. Bothroyd,https://cdn.sofifa.org/players/4/19/53655.png,65,65,NA,1,36,6'3,2
J. Słowik,https://cdn.sofifa.org/players/4/19/201112.png,65,67,NA,2,26,6'3,1
L. Norris,https://cdn.sofifa.org/players/4/19/203416.png,65,66,NA,5,25,6'0,1
D. Schmidt,https://cdn.sofifa.org/players/4/19/204184.png,65,66,NA,2,26,5'10,1
A. Longhi,https://cdn.sofifa.org/players/4/19/205720.png,65,65,NA,1,29,5'11,1
D. Dziwniel,https://cdn.sofifa.org/players/4/19/211864.png,65,68,NA,2,25,5'10,1
G. Fechner,https://cdn.sofifa.org/players/4/19/233880.png,65,77,NA,1,20,6'2,1
T. Diagouraga,https://cdn.sofifa.org/players/4/19/172952.png,65,65,NA,4,31,6'2,1
Yoon Bit Garam,https://cdn.sofifa.org/players/4/19/200601.png,65,65,NA,1,28,5'10,2
J. Maja,https://cdn.sofifa.org/players/4/19/235161.png,65,82,1.2,2,19,5'11,1
O. Cissé,https://cdn.sofifa.org/players/4/19/203930.png,65,66,NA,4,27,6'5,1
A. Butler,https://cdn.sofifa.org/players/4/19/140442.png,65,65,NA,3,34,6'0,1
O. Marciano,https://cdn.sofifa.org/players/4/19/220314.png,65,67,NA,2,28,6'4,1
H. Kadish,https://cdn.sofifa.org/players/4/19/210843.png,65,67,NA,8,25,5'10,1
J. Allen,https://cdn.sofifa.org/players/4/19/213147.png,65,74,NA,3,23,5'11,1
G. Melkadze,https://cdn.sofifa.org/players/4/19/228763.png,65,74,NA,1,21,6'0,1
K. Hashimoto,https://cdn.sofifa.org/players/4/19/232859.png,65,70,NA,3,24,5'11,1
Hu Rentian,https://cdn.sofifa.org/players/4/19/222620.png,65,65,NA,4,27,5'9,1
C. Pickel,https://cdn.sofifa.org/players/4/19/233884.png,65,79,1.1,3,21,6'1,1
S. Chukwueze,https://cdn.sofifa.org/players/4/19/246172.png,65,81,1.2,4,19,5'8,1
D. Andrew,https://cdn.sofifa.org/players/4/19/190620.png,65,65,NA,3,27,5'11,1
A. Kofler,https://cdn.sofifa.org/players/4/19/217502.png,65,65,NA,3,31,6'4,1
T. Walker,https://cdn.sofifa.org/players/4/19/222878.png,65,75,NA,10,21,5'10,1
N. Venema,https://cdn.sofifa.org/players/4/19/237726.png,65,77,NA,3,19,5'11,1
R. Sufyani,https://cdn.sofifa.org/players/4/19/209567.png,65,65,NA,6,31,5'11,1
J. Borring,https://cdn.sofifa.org/players/4/19/155551.png,65,65,NA,3,33,6'4,1
N. Nyauza,https://cdn.sofifa.org/players/4/19/221599.png,65,65,NA,1,28,5'9,1
Marcelo Vildeia,https://cdn.sofifa.org/players/4/19/230303.png,65,65,NA,8,34,5'8,1
V. Janelt,https://cdn.sofifa.org/players/4/19/235167.png,65,76,NA,4,20,6'0,1
L. Nieuwpoort,https://cdn.sofifa.org/players/4/19/243615.png,65,69,NA,2,23,6'2,1
Hu Jinghang,https://cdn.sofifa.org/players/4/19/241312.png,65,73,NA,4,21,5'10,1
Aguado,https://cdn.sofifa.org/players/4/19/242336.png,65,76,NA,2,22,5'9,1
A. Raineau,https://cdn.sofifa.org/players/4/19/177568.png,65,65,NA,2,32,5'10,1
S. Mölders,https://cdn.sofifa.org/players/4/19/183712.png,65,65,NA,3,33,6'2,1
C. Mackail-Smith,https://cdn.sofifa.org/players/4/19/155041.png,65,65,NA,3,34,5'10,1
A. Power,https://cdn.sofifa.org/players/4/19/182689.png,65,65,NA,2,30,5'10,1
A. Sabbione,https://cdn.sofifa.org/players/4/19/224930.png,65,66,NA,1,26,6'2,1
D. Tadić,https://cdn.sofifa.org/players/4/19/201891.png,65,65,NA,3,28,5'10,1
G. Karlen,https://cdn.sofifa.org/players/4/19/215459.png,65,69,NA,3,25,6'1,1
K. Jackson,https://cdn.sofifa.org/players/4/19/216227.png,65,68,NA,3,24,5'11,1
G. Zakuani,https://cdn.sofifa.org/players/4/19/152483.png,65,65,NA,2,32,6'1,1
J. Mezú,https://cdn.sofifa.org/players/4/19/219555.png,65,65,NA,1,28,5'7,1
A. Verschueren,https://cdn.sofifa.org/players/4/19/224163.png,65,69,NA,2,21,6'1,1
K. Miyahara,https://cdn.sofifa.org/players/4/19/232611.png,65,74,NA,2,22,5'8,1
Nito Carbelho,https://cdn.sofifa.org/players/4/19/236196.png,65,65,NA,8,26,5'11,1
N. Manzambi,https://cdn.sofifa.org/players/4/19/239268.png,65,79,1.2,5,21,5'10,1
A. Ferdinand,https://cdn.sofifa.org/players/4/19/53412.png,65,65,NA,2,33,6'0,2
B. Pringle,https://cdn.sofifa.org/players/4/19/193956.png,65,65,NA,4,29,5'8,1
D. Boysen,https://cdn.sofifa.org/players/4/19/202661.png,65,65,NA,2,27,5'10,1
G. Kusunga,https://cdn.sofifa.org/players/4/19/144037.png,65,65,NA,2,30,6'1,1
A. Tshibola,https://cdn.sofifa.org/players/4/19/216485.png,65,70,NA,5,23,6'3,1
C. Jopia,https://cdn.sofifa.org/players/4/19/223653.png,65,66,NA,1,26,5'9,1
Francisco Júnior,https://cdn.sofifa.org/players/4/19/208294.png,65,68,NA,1,26,5'8,1
M. Fox,https://cdn.sofifa.org/players/4/19/208806.png,65,69,NA,6,24,6'1,1
A. Hanche-Olsen,https://cdn.sofifa.org/players/4/19/228518.png,65,73,NA,1,21,6'1,1
J. Welsh,https://cdn.sofifa.org/players/4/19/138151.png,65,65,NA,3,34,5'7,1
U. Garcia,https://cdn.sofifa.org/players/4/19/223143.png,65,72,NA,4,22,6'0,1
Gao Zhunyi,https://cdn.sofifa.org/players/4/19/232871.png,65,74,NA,3,22,6'1,1
M. Hildebrandt,https://cdn.sofifa.org/players/4/19/241831.png,65,66,NA,2,29,6'1,1
J. O'Shea,https://cdn.sofifa.org/players/4/19/180903.png,65,65,NA,5,29,6'0,1
J. Thomassen,https://cdn.sofifa.org/players/4/19/243624.png,65,68,NA,3,25,6'2,1
B. Shea,https://cdn.sofifa.org/players/4/19/186536.png,65,65,NA,2,28,6'3,1
J. Gleeson,https://cdn.sofifa.org/players/4/19/202921.png,65,66,NA,2,28,6'3,1
M. Akça,https://cdn.sofifa.org/players/4/19/205225.png,65,65,NA,4,27,6'0,1
S. Romero,https://cdn.sofifa.org/players/4/19/214185.png,65,65,NA,1,29,5'8,1
D. Giannoulis,https://cdn.sofifa.org/players/4/19/236457.png,65,73,0,0,22,5'10,1
D. Mirfin,https://cdn.sofifa.org/players/4/19/163754.png,65,65,NA,5,33,6'2,1
C. Martinez,https://cdn.sofifa.org/players/4/19/234154.png,65,70,NA,2,21,5'7,1
M. Nichols,https://cdn.sofifa.org/players/4/19/182442.png,65,65,NA,2,29,5'11,1
A. Borysiuk,https://cdn.sofifa.org/players/4/19/187818.png,65,68,NA,2,26,5'11,1
B. Cargill,https://cdn.sofifa.org/players/4/19/215211.png,65,76,NA,3,22,6'2,1
R. Shindo,https://cdn.sofifa.org/players/4/19/237739.png,65,71,NA,1,22,6'0,1
Y. Adli,https://cdn.sofifa.org/players/4/19/243627.png,65,84,1.1,7,17,6'1,1
G. Gigliotti,https://cdn.sofifa.org/players/4/19/200876.png,65,66,NA,1,28,5'11,1
M. Benning,https://cdn.sofifa.org/players/4/19/208812.png,65,69,NA,4,24,5'10,1
F. Ananou,https://cdn.sofifa.org/players/4/19/234668.png,65,74,NA,4,20,6'0,1
M. Scavone,https://cdn.sofifa.org/players/4/19/200877.png,65,65,NA,10,31,6'2,1
U. Antuna,https://cdn.sofifa.org/players/4/19/237997.png,65,75,NA,2,20,5'9,1
G. Carpani,https://cdn.sofifa.org/players/4/19/230574.png,65,70,NA,1,24,6'0,1
Bae Seul Gi,https://cdn.sofifa.org/players/4/19/208303.png,65,65,NA,2,33,6'0,1
D. Bejarano,https://cdn.sofifa.org/players/4/19/216751.png,65,66,0,0,26,5'9,1
P. Nymann,https://cdn.sofifa.org/players/4/19/155567.png,65,65,NA,2,35,5'10,1
R. Ramírez,https://cdn.sofifa.org/players/4/19/222639.png,65,75,NA,2,21,6'2,1
M. de Fockert,https://cdn.sofifa.org/players/4/19/224175.png,65,71,NA,1,23,6'2,1
Wang Gang,https://cdn.sofifa.org/players/4/19/199088.png,65,65,NA,4,29,6'2,1
J. Ngoy,https://cdn.sofifa.org/players/4/19/236464.png,65,78,1.1,9,20,6'1,1
S. Madden,https://cdn.sofifa.org/players/4/19/184753.png,65,65,NA,1,30,5'10,1
Carlos Nieto,https://cdn.sofifa.org/players/4/19/225202.png,65,70,NA,2,22,5'10,1
Oh Jae Suk,https://cdn.sofifa.org/players/4/19/232626.png,65,65,NA,3,28,5'10,1
P. Sontheimer,https://cdn.sofifa.org/players/4/19/237490.png,65,76,NA,1,19,5'6,1
S. Karamoko,https://cdn.sofifa.org/players/4/19/240050.png,65,68,NA,2,25,5'7,1
H. El Mokeddem,https://cdn.sofifa.org/players/4/19/244402.png,65,75,NA,4,19,5'7,1
J. Espericueta,https://cdn.sofifa.org/players/4/19/205491.png,65,70,NA,11,23,5'10,1
Ka Sol Heon,https://cdn.sofifa.org/players/4/19/213171.png,65,65,NA,2,27,6'4,1
F. Götze,https://cdn.sofifa.org/players/4/19/236467.png,65,79,1.1,4,20,6'1,1
C. Ekuban,https://cdn.sofifa.org/players/4/19/239795.png,65,71,NA,10,24,5'11,1
A. Tahar,https://cdn.sofifa.org/players/4/19/193715.png,65,65,NA,2,28,5'9,1
C. Irwin,https://cdn.sofifa.org/players/4/19/213428.png,65,65,NA,2,29,6'3,1
M. Hairston,https://cdn.sofifa.org/players/4/19/221620.png,65,69,NA,2,24,6'0,1
J. Jones,https://cdn.sofifa.org/players/4/19/227764.png,65,77,NA,2,20,5'10,1
S. Barry,https://cdn.sofifa.org/players/4/19/229300.png,65,65,NA,2,28,6'0,1
A. Koita,https://cdn.sofifa.org/players/4/19/239028.png,65,77,NA,3,19,5'8,1
D. Worrall,https://cdn.sofifa.org/players/4/19/179636.png,65,65,NA,5,28,5'7,1
J. Guillermo,https://cdn.sofifa.org/players/4/19/214197.png,65,65,NA,1,28,5'9,1
H. Guy,https://cdn.sofifa.org/players/4/19/153269.png,65,65,NA,5,33,5'7,1
A. Brunst,https://cdn.sofifa.org/players/4/19/223925.png,65,74,NA,3,22,6'5,1
J. Dacosta,https://cdn.sofifa.org/players/4/19/232117.png,65,73,NA,2,22,6'0,1
R. Moriwaki,https://cdn.sofifa.org/players/4/19/232373.png,65,65,NA,3,32,5'10,1
J. Brown,https://cdn.sofifa.org/players/4/19/169909.png,65,65,NA,3,29,5'9,1
M. Dyrestam,https://cdn.sofifa.org/players/4/19/191157.png,65,67,NA,1,26,6'2,1
Jeong Hyuk,https://cdn.sofifa.org/players/4/19/191669.png,65,65,NA,3,32,5'9,1
S. Grether,https://cdn.sofifa.org/players/4/19/209334.png,65,68,NA,4,26,5'10,1
J. Ness,https://cdn.sofifa.org/players/4/19/194998.png,65,66,NA,3,27,5'10,1
H. Dahmani,https://cdn.sofifa.org/players/4/19/204727.png,65,65,NA,1,30,5'10,1
T. Hopper,https://cdn.sofifa.org/players/4/19/206263.png,65,68,NA,3,24,6'1,1
F. Knudsen,https://cdn.sofifa.org/players/4/19/238263.png,65,77,NA,1,21,6'3,1
J. Pohl,https://cdn.sofifa.org/players/4/19/226232.png,65,76,NA,3,22,6'0,1
I. Paro,https://cdn.sofifa.org/players/4/19/240312.png,65,70,NA,2,23,6'0,1
C. Munder,https://cdn.sofifa.org/players/4/19/243384.png,65,76,NA,2,18,5'5,1
J. Cano,https://cdn.sofifa.org/players/4/19/222393.png,65,65,NA,1,35,5'9,1
E. Iyoha,https://cdn.sofifa.org/players/4/19/231353.png,65,77,NA,6,20,6'3,1
N. Adams,https://cdn.sofifa.org/players/4/19/166841.png,65,65,NA,4,31,5'9,1
J. Godínez,https://cdn.sofifa.org/players/4/19/239545.png,65,78,1.1,8,21,6'0,1
C. Mandouki,https://cdn.sofifa.org/players/4/19/240057.png,65,66,NA,2,26,5'11,1
M. Atwa,https://cdn.sofifa.org/players/4/19/242361.png,65,66,NA,5,27,6'0,1
J. Washausen,https://cdn.sofifa.org/players/4/19/203450.png,65,65,NA,1,29,6'1,1
Shim Dong Woon,https://cdn.sofifa.org/players/4/19/207546.png,65,65,NA,2,28,5'7,1
P. Jaquez,https://cdn.sofifa.org/players/4/19/225722.png,65,76,NA,4,22,5'11,1
Everton,https://cdn.sofifa.org/players/4/19/232122.png,65,68,NA,3,24,6'1,1
L. James,https://cdn.sofifa.org/players/4/19/173498.png,65,65,NA,4,30,5'10,1
H. Matthys,https://cdn.sofifa.org/players/4/19/223931.png,65,72,NA,2,22,6'0,1
N. Ishihara,https://cdn.sofifa.org/players/4/19/232379.png,65,65,NA,2,33,5'8,1
A. Sabiri,https://cdn.sofifa.org/players/4/19/237499.png,65,76,NA,8,21,6'1,1
Y. Thuram,https://cdn.sofifa.org/players/4/19/184763.png,65,65,NA,2,29,6'2,2
J. Willis,https://cdn.sofifa.org/players/4/19/206524.png,65,72,NA,2,23,5'11,1
L. Ghiringhelli,https://cdn.sofifa.org/players/4/19/211388.png,65,68,NA,1,26,6'0,1
F. Kath,https://cdn.sofifa.org/players/4/19/216508.png,65,69,NA,5,23,6'1,1
D. Ball,https://cdn.sofifa.org/players/4/19/222396.png,65,72,NA,7,22,6'1,1
D. Volkmer,https://cdn.sofifa.org/players/4/19/238780.png,65,72,NA,3,22,6'4,1
B. Augustyn,https://cdn.sofifa.org/players/4/19/183228.png,65,65,NA,2,30,6'3,1
Ángel Galván,https://cdn.sofifa.org/players/4/19/217277.png,65,71,NA,2,25,6'3,1
F. Jamnig,https://cdn.sofifa.org/players/4/19/223677.png,65,65,NA,3,27,6'0,1
J. Reinhardt,https://cdn.sofifa.org/players/4/19/203454.png,65,65,NA,1,30,6'0,1
Liu Dianzuo,https://cdn.sofifa.org/players/4/19/224702.png,65,65,NA,4,28,6'2,1
F. Reese,https://cdn.sofifa.org/players/4/19/231614.png,65,77,NA,6,20,6'2,1
K. Matsubara,https://cdn.sofifa.org/players/4/19/237758.png,65,72,NA,1,21,6'0,1
R. Janssen,https://cdn.sofifa.org/players/4/19/238014.png,65,65,NA,2,28,5'10,1
J. Ayala,https://cdn.sofifa.org/players/4/19/184254.png,65,65,NA,3,30,6'0,1
M. Lundemo,https://cdn.sofifa.org/players/4/19/221631.png,65,72,NA,2,24,6'2,1
A. Ciranni,https://cdn.sofifa.org/players/4/19/224191.png,65,72,NA,2,22,5'9,1
B. Konaté,https://cdn.sofifa.org/players/4/19/231103.png,65,72,NA,2,22,5'11,1
A. Crognale,https://cdn.sofifa.org/players/4/19/236991.png,65,73,NA,2,23,6'5,1
Kwak Kwang Sun,https://cdn.sofifa.org/players/4/19/191679.png,65,65,NA,2,32,6'2,1
F. Boyer,https://cdn.sofifa.org/players/4/19/208832.png,65,66,NA,2,27,6'2,1
Noblejas,https://cdn.sofifa.org/players/4/19/219840.png,65,70,NA,3,25,6'2,1
Q. Westberg,https://cdn.sofifa.org/players/4/19/157888.png,65,65,NA,2,32,6'0,1
S. Daham,https://cdn.sofifa.org/players/4/19/228544.png,65,76,NA,2,22,5'11,1
M. Fellah,https://cdn.sofifa.org/players/4/19/165568.png,65,65,NA,1,29,5'6,1
T. Miyayoshi,https://cdn.sofifa.org/players/4/19/232896.png,65,66,NA,2,25,5'8,1
J. Bellegarde,https://cdn.sofifa.org/players/4/19/235456.png,65,78,NA,2,20,5'7,1
O. Ba,https://cdn.sofifa.org/players/4/19/240064.png,65,74,NA,1,22,6'4,1
M. Fetsch,https://cdn.sofifa.org/players/4/19/203457.png,65,65,NA,2,29,6'2,1
H. Ekstein,https://cdn.sofifa.org/players/4/19/224449.png,65,66,NA,1,27,5'9,1
C. Bayala,https://cdn.sofifa.org/players/4/19/241089.png,65,72,NA,3,22,5'11,1
T. Cancellotti,https://cdn.sofifa.org/players/4/19/209602.png,65,66,NA,1,26,6'1,1
Kweon Han Jin,https://cdn.sofifa.org/players/4/19/233410.png,65,65,NA,2,30,6'2,1
E. Upson,https://cdn.sofifa.org/players/4/19/171970.png,65,65,NA,3,28,5'11,1
A. Cook,https://cdn.sofifa.org/players/4/19/192450.png,65,65,NA,3,27,6'1,1
L. Miracoli,https://cdn.sofifa.org/players/4/19/210883.png,65,68,NA,2,26,6'3,1
L. Jäger,https://cdn.sofifa.org/players/4/19/223427.png,65,70,NA,5,24,6'0,1
Park Yi-Young,https://cdn.sofifa.org/players/4/19/237507.png,65,70,NA,4,24,6'1,1
S. Payne,https://cdn.sofifa.org/players/4/19/199620.png,65,65,NA,3,26,5'11,1
S. Arai,https://cdn.sofifa.org/players/4/19/233156.png,65,65,NA,2,29,6'1,1
L. Tipton,https://cdn.sofifa.org/players/4/19/221381.png,65,65,NA,1,25,5'10,1
C. Doidge,https://cdn.sofifa.org/players/4/19/224965.png,65,67,NA,5,25,6'1,1
A. Ndom,https://cdn.sofifa.org/players/4/19/231109.png,65,74,NA,4,22,6'2,1
N. Medvedev,https://cdn.sofifa.org/players/4/19/233157.png,65,74,NA,1,23,6'4,1
K. Murata,https://cdn.sofifa.org/players/4/19/237765.png,65,65,NA,2,29,5'7,1
D. Gazdag,https://cdn.sofifa.org/players/4/19/238277.png,65,76,0,0,22,5'10,1
João Moutinho,https://cdn.sofifa.org/players/4/19/242629.png,65,79,1.1,2,20,6'0,1
A. Annan,https://cdn.sofifa.org/players/4/19/179909.png,65,65,NA,1,31,5'9,2
S. Wagstaff,https://cdn.sofifa.org/players/4/19/186565.png,65,65,NA,3,28,5'10,1
A. Fukumori,https://cdn.sofifa.org/players/4/19/233670.png,65,70,NA,1,25,6'0,1
Ryu Seung Woo,https://cdn.sofifa.org/players/4/19/221383.png,65,71,NA,2,24,5'8,1
D. Baumann,https://cdn.sofifa.org/players/4/19/225735.png,65,70,NA,2,23,5'10,1
O. Rodríguez,https://cdn.sofifa.org/players/4/19/229831.png,65,76,NA,5,21,5'9,1
Pedrinho,https://cdn.sofifa.org/players/4/19/186823.png,65,65,NA,3,33,5'10,1
J. Ebobisse,https://cdn.sofifa.org/players/4/19/237256.png,65,75,NA,2,21,6'0,1
J. Toivio,https://cdn.sofifa.org/players/4/19/172232.png,65,65,NA,1,30,6'1,1
M. Bruccini,https://cdn.sofifa.org/players/4/19/178120.png,65,65,NA,1,32,6'0,1
César Ortiz,https://cdn.sofifa.org/players/4/19/190152.png,65,65,NA,5,29,6'0,1
K. Veendorp,https://cdn.sofifa.org/players/4/19/222410.png,65,75,NA,1,21,6'0,1
J. Amoah,https://cdn.sofifa.org/players/4/19/228810.png,65,73,NA,3,23,5'10,1
P. González,https://cdn.sofifa.org/players/4/19/210123.png,65,68,NA,2,25,5'9,1
R. Amin,https://cdn.sofifa.org/players/4/19/228299.png,65,72,NA,2,22,5'10,1
H. Otani,https://cdn.sofifa.org/players/4/19/232907.png,65,65,NA,3,33,5'9,1
S. Kikuchi,https://cdn.sofifa.org/players/4/19/233163.png,65,66,NA,1,26,5'11,1
L. González,https://cdn.sofifa.org/players/4/19/236747.png,65,65,NA,1,27,5'7,1
M. Burch,https://cdn.sofifa.org/players/4/19/176075.png,65,65,NA,2,34,6'1,1
Y. Amankwah,https://cdn.sofifa.org/players/4/19/183499.png,65,65,NA,3,29,6'5,1
T. Mickel,https://cdn.sofifa.org/players/4/19/189387.png,65,65,NA,3,29,6'1,1
Kim Dong Woo,https://cdn.sofifa.org/players/4/19/201932.png,65,65,NA,2,30,6'2,1
S. Calvano,https://cdn.sofifa.org/players/4/19/202444.png,65,68,NA,1,24,6'0,1
J. Bree,https://cdn.sofifa.org/players/4/19/222156.png,65,77,NA,3,20,5'10,1
V. Damascan,https://cdn.sofifa.org/players/4/19/244684.png,65,79,1.2,6,19,5'11,1
B. Körk,https://cdn.sofifa.org/players/4/19/125132.png,65,65,NA,2,38,6'2,1
S. Takahashi,https://cdn.sofifa.org/players/4/19/232909.png,65,65,NA,2,28,5'7,1
A. Vallci,https://cdn.sofifa.org/players/4/19/243661.png,65,69,NA,3,22,6'3,1
L. Giovini,https://cdn.sofifa.org/players/4/19/214222.png,65,65,NA,1,36,6'3,1
E. Flores,https://cdn.sofifa.org/players/4/19/216014.png,65,65,NA,1,26,5'10,1
G. Honeyman,https://cdn.sofifa.org/players/4/19/216270.png,65,72,NA,3,23,5'8,1
A. Cairns,https://cdn.sofifa.org/players/4/19/203215.png,65,70,NA,2,25,6'0,1
Kim Nam Chun,https://cdn.sofifa.org/players/4/19/212431.png,65,66,NA,2,29,6'0,1
L. Solignac,https://cdn.sofifa.org/players/4/19/212687.png,65,65,NA,3,27,6'0,1
Kim Yong Hwan,https://cdn.sofifa.org/players/4/19/221647.png,65,69,NA,2,25,5'9,1
N. Kuipers,https://cdn.sofifa.org/players/4/19/226767.png,65,68,NA,2,25,6'3,1
A. Hopmark,https://cdn.sofifa.org/players/4/19/236751.png,65,67,NA,1,26,6'4,1
Y. Barnawi,https://cdn.sofifa.org/players/4/19/221648.png,65,69,NA,4,24,5'10,1
K. Moleko,https://cdn.sofifa.org/players/4/19/209873.png,65,65,NA,1,28,5'11,1
J. Kauko,https://cdn.sofifa.org/players/4/19/216273.png,65,65,NA,3,27,6'2,1
O. Sidibé,https://cdn.sofifa.org/players/4/19/223441.png,65,65,NA,2,33,5'10,1
J. Dacres-Cogley,https://cdn.sofifa.org/players/4/19/229073.png,65,74,NA,6,22,5'9,1
D. Bates,https://cdn.sofifa.org/players/4/19/235729.png,65,75,NA,3,21,6'3,1
M. Budziński,https://cdn.sofifa.org/players/4/19/189905.png,65,65,NA,2,27,6'0,1
N. Lavanchy,https://cdn.sofifa.org/players/4/19/199890.png,65,70,NA,3,24,5'9,1
F. Rodríguez,https://cdn.sofifa.org/players/4/19/214482.png,65,65,NA,1,32,5'9,1
D. Doekhi,https://cdn.sofifa.org/players/4/19/232658.png,65,75,NA,3,20,6'3,1
S. Fujita,https://cdn.sofifa.org/players/4/19/233170.png,65,65,NA,1,31,5'9,1
B. Mason,https://cdn.sofifa.org/players/4/19/234706.png,65,76,NA,2,20,5'8,1
Jorge Cuenca,https://cdn.sofifa.org/players/4/19/237522.png,65,78,NA,11,18,6'2,1
I. Ramírez,https://cdn.sofifa.org/players/4/19/244946.png,65,71,NA,3,23,5'10,1
R. König,https://cdn.sofifa.org/players/4/19/122066.png,65,65,NA,1,35,6'3,1
S. Clark,https://cdn.sofifa.org/players/4/19/198355.png,65,65,NA,2,32,6'2,1
Adri Castellano,https://cdn.sofifa.org/players/4/19/231123.png,65,72,NA,2,24,5'11,1
M. Guezoui,https://cdn.sofifa.org/players/4/19/199636.png,65,65,NA,2,29,6'2,1
K. Morris,https://cdn.sofifa.org/players/4/19/208852.png,65,69,NA,2,24,5'10,1
S. Lundholm,https://cdn.sofifa.org/players/4/19/213204.png,65,70,NA,1,24,5'11,1
G. Perea,https://cdn.sofifa.org/players/4/19/219860.png,65,68,NA,1,26,5'10,1
K. Ogawa,https://cdn.sofifa.org/players/4/19/232916.png,65,66,NA,2,25,5'7,1
